index,player,kills,deaths,kd,hill_time,team_name,team_score,map_outcome,matchID,map_winner,mode,gametime,match_winner,first_kill,first_death,plant,defuse,captures
3,Davpadie,23,24,0.96,,Florida Mutineers,1,loser,FMBBW3M2, El Asilo,Control,11:56,Florida Mutineers,,,,,0
4,Vivid,22,23,0.96,,Boston Breach,3,winner,FMBBW3M2, El Asilo,Control,11:56,Florida Mutineers,,,,,3
5,Methodz,22,15,1.47,,Boston Breach,3,winner,FMBBW3M2, El Asilo,Control,11:56,Florida Mutineers,,,,,3
6,Owakening,24,14,1.71,,Boston Breach,3,winner,FMBBW3M2, El Asilo,Control,11:56,Florida Mutineers,,,,,6
7,Nero,18,21,0.86,,Boston Breach,3,winner,FMBBW3M2, El Asilo,Control,11:56,Florida Mutineers,,,,,4
0,Vikul,11,24,0.46,70,Florida Mutineers,126,loser,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
1,Havok,13,24,0.54,22,Florida Mutineers,126,loser,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
2,MajorManiak,14,21,0.67,16,Florida Mutineers,126,loser,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
3,Davpadie,20,20,1.00,22,Florida Mutineers,126,loser,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
4,Vivid,27,17,1.59,43,Boston Breach,250,winner,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
5,Methodz,15,15,1.00,75,Boston Breach,250,winner,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
6,Owakening,20,13,1.54,111,Boston Breach,250,winner,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
7,Nero,27,13,2.08,52,Boston Breach,250,winner,FMBBW3M2, Embassy,Hardpoint,8:53,Florida Mutineers,,,,,
0,KiSMET,13,22,0.59,57,New York Subliners,171,loser,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
1,Priestahh,11,20,0.55,71,New York Subliners,171,loser,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
2,Skyz,15,18,0.83,20,New York Subliners,171,loser,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
3,HyDra,23,23,1.00,43,New York Subliners,171,loser,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
4,Sib,25,14,1.79,65,Seattle Surge,250,winner,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
5,Accuracy,18,15,1.20,132,Seattle Surge,250,winner,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
6,Mack,18,14,1.29,74,Seattle Surge,250,winner,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
7,Pred,22,19,1.15,17,Seattle Surge,250,winner,NYSSSW3M2, Hotel,Hardpoint,9:17,New York Subliners,,,,,
0,KiSMET,7,7,1.00,,New York Subliners,6,winner,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,3,3,2,0,
1,Priestahh,7,7,1.00,,New York Subliners,6,winner,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,1,1,3,0,
2,Skyz,12,7,1.71,,New York Subliners,6,winner,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,0,0,0,0,
3,HyDra,8,8,1.00,,New York Subliners,6,winner,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,2,1,0,0,
4,Sib,6,8,0.75,,Seattle Surge,5,loser,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,0,2,0,0,
5,Accuracy,3,10,0.30,,Seattle Surge,5,loser,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,1,1,0,0,
6,Mack,11,8,1.38,,Seattle Surge,5,loser,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,3,2,3,1,
7,Pred,9,8,1.12,,Seattle Surge,5,loser,NYSSSW3M2, El Asilo,SearchandDestroy,13:31,New York Subliners,1,1,0,1,
0,KiSMET,19,32,0.59,,New York Subliners,1,loser,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,2
1,Priestahh,19,29,0.66,,New York Subliners,1,loser,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,1
2,Skyz,22,21,1.05,,New York Subliners,1,loser,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,2
3,HyDra,22,25,0.88,,New York Subliners,1,loser,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,1
4,Sib,29,22,1.32,,Seattle Surge,3,winner,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,3
5,Accuracy,22,19,1.15,,Seattle Surge,3,winner,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,3
6,Mack,20,23,0.87,,Seattle Surge,3,winner,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,1
7,Pred,36,18,2.00,,Seattle Surge,3,winner,NYSSSW3M2, Fortress,Control,11:11,New York Subliners,,,,,4
0,KiSMET,18,28,0.64,96,New York Subliners,197,loser,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
1,Priestahh,24,22,1.09,26,New York Subliners,197,loser,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
2,Skyz,20,20,1.00,49,New York Subliners,197,loser,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
3,HyDra,25,30,0.83,36,New York Subliners,197,loser,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
4,Sib,31,18,1.72,137,Seattle Surge,250,winner,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
5,Accuracy,26,23,1.12,54,Seattle Surge,250,winner,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
6,Mack,18,22,0.82,53,Seattle Surge,250,winner,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
7,Pred,25,24,1.04,22,Seattle Surge,250,winner,NYSSSW3M2, Fortress,Hardpoint,10:27,New York Subliners,,,,,
0,Attach,22,15,1.47,40,Minnesota RØKKR,250,winner,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
1,Afro,24,15,1.60,46,Minnesota RØKKR,250,winner,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
2,Bance,21,12,1.75,104,Minnesota RØKKR,250,winner,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
3,Cammy,16,14,1.13,67,Minnesota RØKKR,250,winner,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
4,Sib,12,21,0.56,32,Seattle Surge,121,loser,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
5,Accuracy,14,21,0.67,45,Seattle Surge,121,loser,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
6,Mack,7,23,0.30,23,Seattle Surge,121,loser,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
7,Pred,23,18,1.28,27,Seattle Surge,121,loser,MRSSW3M2, Mercado,Hardpoint,8:46,Minnesota RØKKR,,,,,
0,Attach,8,7,1.13,,Minnesota RØKKR,6,winner,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,1,0,1,0,
1,Afro,14,6,2.33,,Minnesota RØKKR,6,winner,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,3,0,0,1,
2,Bance,5,7,0.71,,Minnesota RØKKR,6,winner,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,0,3,2,0,
3,Cammy,4,8,0.50,,Minnesota RØKKR,6,winner,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,2,2,0,1,
4,Sib,6,10,0.60,,Seattle Surge,5,loser,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,2,3,0,0,
5,Accuracy,2,9,0.22,,Seattle Surge,5,loser,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,0,0,0,0,
6,Mack,8,7,1.13,,Seattle Surge,5,loser,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,0,1,3,0,
7,Pred,12,5,2.40,,Seattle Surge,5,loser,MRSSW3M2, Embassy,SearchandDestroy,10:36,Minnesota RØKKR,3,2,1,1,
0,Attach,10,15,0.67,,Minnesota RØKKR,0,loser,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,1
1,Afro,13,18,0.72,,Minnesota RØKKR,0,loser,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,3
2,Bance,12,23,0.52,,Minnesota RØKKR,0,loser,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,0
3,Cammy,9,16,0.56,,Minnesota RØKKR,0,loser,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,1
4,Sib,18,13,1.38,,Seattle Surge,3,winner,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,3
5,Accuracy,9,11,0.82,,Seattle Surge,3,winner,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,3
6,Mack,19,10,1.90,,Seattle Surge,3,winner,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,4
7,Pred,26,10,2.60,,Seattle Surge,3,winner,MRSSW3M2, Hotel,Control,7:52,Minnesota RØKKR,,,,,0
0,Attach,21,20,1.05,102,Minnesota RØKKR,250,winner,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
1,Afro,27,19,1.42,32,Minnesota RØKKR,250,winner,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
2,Bance,27,19,1.42,63,Minnesota RØKKR,250,winner,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
3,Cammy,20,22,0.91,77,Minnesota RØKKR,250,winner,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
4,Sib,22,24,0.92,27,Seattle Surge,214,loser,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
5,Accuracy,15,21,0.71,128,Seattle Surge,214,loser,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
6,Mack,22,23,0.96,74,Seattle Surge,214,loser,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
7,Pred,21,27,0.78,29,Seattle Surge,214,loser,MRSSW3M2, Hotel,Hardpoint,10:15,Minnesota RØKKR,,,,,
0,Vivid,34,19,1.79,85,Boston Breach,250,winner,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
1,Methodz,21,17,1.24,61,Boston Breach,250,winner,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
2,Owakening,27,16,1.69,51,Boston Breach,250,winner,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
3,Nero,20,23,0.87,68,Boston Breach,250,winner,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
4,Octane,27,22,1.23,45,Los Angeles Thieves,145,loser,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
5,Drazah,20,25,0.80,5,Los Angeles Thieves,145,loser,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
6,Kenny,15,29,0.52,67,Los Angeles Thieves,145,loser,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
7,Envoy,13,26,0.50,35,Los Angeles Thieves,145,loser,BBLATW3M2, Hydro,Hardpoint,10:21,Boston Breach,,,,,
0,Vivid,8,3,2.67,,Boston Breach,6,winner,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,1,0,0,0,
1,Methodz,8,2,4.00,,Boston Breach,6,winner,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,1,1,1,0,
2,Owakening,2,4,0.50,,Boston Breach,6,winner,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,0,1,0,0,
3,Nero,7,3,2.33,,Boston Breach,6,winner,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,2,1,1,1,
4,Octane,2,6,0.33,,Los Angeles Thieves,1,loser,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,1,0,1,0,
5,Drazah,3,6,0.50,,Los Angeles Thieves,1,loser,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,1,1,0,0,
6,Kenny,3,6,0.50,,Los Angeles Thieves,1,loser,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,0,0,0,0,
7,Envoy,4,7,0.56,,Los Angeles Thieves,1,loser,BBLATW3M2, Hotel,SearchandDestroy,7:37,Boston Breach,1,3,0,0,
0,Vivid,26,37,0.70,,Boston Breach,2,loser,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,2
1,Methodz,28,22,1.27,,Boston Breach,2,loser,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,1
2,Owakening,34,24,1.42,,Boston Breach,2,loser,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,0
3,Nero,21,29,0.72,,Boston Breach,2,loser,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,3
4,Octane,20,21,0.95,,Los Angeles Thieves,3,winner,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,4
5,Drazah,31,25,1.24,,Los Angeles Thieves,3,winner,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,6
6,Kenny,27,30,0.90,,Los Angeles Thieves,3,winner,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,4
7,Envoy,34,33,1.03,,Los Angeles Thieves,3,winner,BBLATW3M2, Fortress,Control,13:09,Boston Breach,,,,,0
0,Vivid,18,28,0.64,39,Boston Breach,220,loser,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
1,Methodz,25,18,1.39,52,Boston Breach,220,loser,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
2,Owakening,21,25,0.84,43,Boston Breach,220,loser,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
3,Nero,19,25,0.76,114,Boston Breach,220,loser,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
4,Octane,24,21,1.13,141,Los Angeles Thieves,250,winner,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
5,Drazah,18,20,0.90,57,Los Angeles Thieves,250,winner,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
6,Kenny,23,21,1.10,58,Los Angeles Thieves,250,winner,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
7,Envoy,31,21,1.48,98,Los Angeles Thieves,250,winner,BBLATW3M2, Hotel,Hardpoint,10:34,Boston Breach,,,,,
0,Vivid,5,7,0.71,,Boston Breach,5,loser,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,0,3,2,0,
1,Methodz,2,9,0.22,,Boston Breach,5,loser,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,0,2,0,0,
2,Owakening,6,8,0.75,,Boston Breach,5,loser,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,0,1,0,0,
3,Nero,16,8,2.00,,Boston Breach,5,loser,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,5,0,4,0,
4,Octane,6,8,0.75,,Los Angeles Thieves,6,winner,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,2,1,0,1,
5,Drazah,12,6,2.00,,Los Angeles Thieves,6,winner,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,3,0,1,0,
6,Kenny,5,8,0.63,,Los Angeles Thieves,6,winner,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,1,4,1,1,
7,Envoy,9,7,1.29,,Los Angeles Thieves,6,winner,BBLATW3M2, El Asilo,SearchandDestroy,12:03,Boston Breach,0,0,1,1,
0,iLLeY,24,28,0.86,54,OpTic Texas,189,loser,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
1,Shotzzy,24,26,0.92,33,OpTic Texas,189,loser,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
2,Dashy,32,24,1.33,68,OpTic Texas,189,loser,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
3,Huke,23,28,0.82,35,OpTic Texas,189,loser,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
4,Celium,31,19,1.63,62,Atlanta FaZe,250,winner,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
5,Simp,28,30,0.93,65,Atlanta FaZe,250,winner,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
6,aBeZy,24,29,0.83,75,Atlanta FaZe,250,winner,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
7,SlasheR,23,25,0.92,78,Atlanta FaZe,250,winner,OTAFW3M2, Embassy,Hardpoint,12:05,OpTic Texas,,,,,
0,iLLeY,5,7,0.71,,OpTic Texas,1,loser,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,0,0,0,0,
1,Shotzzy,2,7,0.28,,OpTic Texas,1,loser,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,1,6,0,0,
2,Dashy,6,6,1.00,,OpTic Texas,1,loser,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,0,0,0,0,
3,Huke,4,6,0.67,,OpTic Texas,1,loser,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,0,0,1,0,
4,Celium,9,1,9.00,,Atlanta FaZe,6,winner,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,0,0,0,0,
5,Simp,5,7,0.71,,Atlanta FaZe,6,winner,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,1,0,1,0,
6,aBeZy,9,6,1.50,,Atlanta FaZe,6,winner,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,5,1,3,0,
7,SlasheR,3,3,1.00,,Atlanta FaZe,6,winner,OTAFW3M2, Embassy,SearchandDestroy,6:47,OpTic Texas,0,0,0,0,
0,iLLeY,19,22,0.86,,OpTic Texas,3,winner,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,6
1,Shotzzy,28,30,0.93,,OpTic Texas,3,winner,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,2
2,Dashy,27,22,1.23,,OpTic Texas,3,winner,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,5
3,Huke,21,18,1.17,,OpTic Texas,3,winner,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,14
4,Celium,21,22,0.95,,Atlanta FaZe,2,loser,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,5
5,Simp,26,27,0.96,,Atlanta FaZe,2,loser,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,5
6,aBeZy,32,22,1.45,,Atlanta FaZe,2,loser,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,6
7,SlasheR,13,24,0.54,,Atlanta FaZe,2,loser,OTAFW3M2, Hotel,Control,13:21,OpTic Texas,,,,,7
0,iLLeY,24,28,0.86,87,OpTic Texas,250,winner,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
1,Shotzzy,25,31,0.81,75,OpTic Texas,250,winner,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
2,Dashy,41,23,1.78,102,OpTic Texas,250,winner,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
3,Huke,22,26,0.85,59,OpTic Texas,250,winner,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
4,Celium,22,26,0.85,60,Atlanta FaZe,248,loser,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
5,Simp,35,31,1.12,121,Atlanta FaZe,248,loser,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
6,aBeZy,28,29,0.97,44,Atlanta FaZe,248,loser,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
7,SlasheR,23,26,0.88,84,Atlanta FaZe,248,loser,OTAFW3M2, Hotel,Hardpoint,11:58,OpTic Texas,,,,,
0,iLLeY,4,7,0.56,,OpTic Texas,6,winner,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,0,0,1,0,
1,Shotzzy,10,8,1.25,,OpTic Texas,6,winner,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,3,4,0,0,
2,Dashy,9,6,1.50,,OpTic Texas,6,winner,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,1,1,1,0,
3,Huke,6,7,0.86,,OpTic Texas,6,winner,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,0,1,0,0,
4,Celium,6,6,1.00,,Atlanta FaZe,4,loser,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,1,1,0,1,
5,Simp,3,8,0.38,,Atlanta FaZe,4,loser,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,1,1,0,0,
6,aBeZy,11,8,1.38,,Atlanta FaZe,4,loser,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,4,2,1,0,
7,SlasheR,8,7,1.13,,Atlanta FaZe,4,loser,OTAFW3M2, Fortress,SearchandDestroy,9:39,OpTic Texas,0,0,0,0,
